Participant,Trial,State,Deviant,Concurrent_Articulation,I1,I2,I3,I4,I5,I6,I7,I8,O1,O2,O3,O4,O5,O6,O7,O8
10,2,CS,With_Deviant,No_Concurrent_Articulation,3,2,7,0,0,1,8,6,2,7,4,1,5,3,8,6
10,3,CS,With_Deviant,No_Concurrent_Articulation,5,3,4,7,1,6,2,8,5,3,7,1,4,6,2,8
10,4,CS,With_Deviant,No_Concurrent_Articulation,6,2,3,8,5,4,1,7,6,2,8,3,5,1,4,7
10,5,CS,With_Deviant,No_Concurrent_Articulation,4,7,3,6,2,5,8,1,4,7,2,5,3,6,8,1
10,6,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,4,2,8,1,6,5,3,7,4,2,8,1,6
10,1,CS,No_Deviant,With_Concurrent_Articulation,2,8,6,4,0,1,7,5,2,8,3,6,4,1,5,7
10,2,CS,No_Deviant,With_Concurrent_Articulation,2,4,8,1,7,0,5,6,2,4,8,5,3,6,1,7
10,3,CS,No_Deviant,With_Concurrent_Articulation,7,2,1,3,0,0,6,4,7,2,5,8,3,1,6,4
10,4,CS,No_Deviant,With_Concurrent_Articulation,2,6,4,0,7,0,1,8,2,6,4,7,3,5,1,8
10,5,CS,No_Deviant,With_Concurrent_Articulation,3,6,1,7,0,0,0,4,3,5,8,6,1,7,2,4
10,6,CS,No_Deviant,With_Concurrent_Articulation,4,2,7,1,0,0,6,5,4,2,5,3,6,8,1,7
10,1,CS,With_Deviant,With_Concurrent_Articulation,6,4,3,1,7,5,0,3,6,4,8,5,2,7,3,1
10,2,CS,With_Deviant,With_Concurrent_Articulation,6,3,4,1,2,8,0,7,6,3,1,4,2,7,5,8
10,3,CS,With_Deviant,With_Concurrent_Articulation,0,4,2,8,1,0,0,0,6,4,8,1,5,3,7,2
10,4,CS,With_Deviant,With_Concurrent_Articulation,0,0,0,0,0,2,4,1,7,5,8,3,6,2,4,1
10,5,CS,With_Deviant,With_Concurrent_Articulation,4,2,7,0,0,8,5,1,4,2,7,3,6,8,5,1
10,6,CS,With_Deviant,With_Concurrent_Articulation,3,7,1,4,0,0,0,6,8,3,7,5,1,4,2,6
11,1,CS,No_Deviant,No_Concurrent_Articulation,0,0,0,0,4,1,5,7,2,8,3,6,4,1,5,7
11,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,8,5,0,0,1,7,2,4,8,5,3,6,1,7
11,3,CS,No_Deviant,No_Concurrent_Articulation,7,2,5,8,3,1,6,4,7,2,5,8,3,1,6,4
11,4,CS,No_Deviant,No_Concurrent_Articulation,2,6,4,7,5,1,2,8,2,6,4,7,3,5,1,8
11,5,CS,No_Deviant,No_Concurrent_Articulation,3,5,8,6,1,7,2,4,3,5,8,6,1,7,2,4
11,6,CS,No_Deviant,No_Concurrent_Articulation,4,2,5,3,6,8,1,7,4,2,5,3,6,8,1,7
11,1,CS,With_Deviant,No_Concurrent_Articulation,0,4,8,5,2,6,8,1,6,4,8,5,2,7,3,1
11,2,CS,With_Deviant,No_Concurrent_Articulation,2,4,0,0,0,0,5,8,6,3,1,4,2,7,5,8
11,3,CS,With_Deviant,No_Concurrent_Articulation,6,4,8,1,0,0,0,0,6,4,8,1,5,3,7,2
11,4,CS,With_Deviant,No_Concurrent_Articulation,0,5,8,3,6,2,4,1,7,5,8,3,6,2,4,1
11,5,CS,With_Deviant,No_Concurrent_Articulation,4,2,7,3,6,8,5,1,4,2,7,3,6,8,5,1
11,6,CS,With_Deviant,No_Concurrent_Articulation,8,3,7,5,1,4,8,7,8,3,7,5,1,4,2,6
11,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,0,0,0,0,0,0,6,2,5,1,4,7,3,8
11,2,CS,No_Deviant,With_Concurrent_Articulation,5,1,7,0,0,0,0,0,5,1,7,4,2,8,6,3
11,3,CS,No_Deviant,With_Concurrent_Articulation,4,2,6,8,0,0,0,0,4,2,8,6,3,7,5,1
11,4,CS,No_Deviant,With_Concurrent_Articulation,4,6,0,0,0,0,0,0,4,6,3,7,2,8,5,1
11,5,CS,No_Deviant,With_Concurrent_Articulation,6,8,0,0,0,0,0,0,6,8,4,7,1,3,5,2
11,6,CS,No_Deviant,With_Concurrent_Articulation,5,8,0,0,0,0,0,1,4,7,2,6,8,3,5,1
11,1,CS,With_Deviant,With_Concurrent_Articulation,5,8,1,0,0,0,0,0,5,8,1,4,7,2,6,3
11,2,CS,With_Deviant,With_Concurrent_Articulation,2,7,0,0,0,0,0,0,2,7,4,1,5,3,8,6
11,3,CS,With_Deviant,With_Concurrent_Articulation,5,7,1,0,0,0,0,0,5,3,7,1,4,6,2,8
11,4,CS,With_Deviant,With_Concurrent_Articulation,6,2,8,3,0,0,0,0,6,2,8,3,5,1,4,7
11,5,CS,With_Deviant,With_Concurrent_Articulation,7,4,2,1,0,0,0,0,4,7,2,5,3,6,8,1
11,6,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,0,0,0,0,6,5,3,7,4,2,8,1,6
12,1,CS,No_Deviant,No_Concurrent_Articulation,2,8,3,6,4,1,5,7,2,8,3,6,4,1,5,7
12,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,8,5,3,6,1,7,2,4,8,5,3,6,1,7
12,3,CS,No_Deviant,No_Concurrent_Articulation,7,2,5,8,3,1,6,4,7,2,5,8,3,1,6,4
12,4,CS,No_Deviant,No_Concurrent_Articulation,2,6,4,7,3,5,1,8,2,6,4,7,3,5,1,8
12,5,CS,No_Deviant,No_Concurrent_Articulation,3,5,8,6,1,7,2,4,3,5,8,6,1,7,2,4
12,6,CS,No_Deviant,No_Concurrent_Articulation,4,2,5,3,6,8,1,7,4,2,5,3,6,8,1,7
12,1,CS,With_Deviant,No_Concurrent_Articulation,6,4,8,2,5,3,7,1,6,4,8,5,2,7,3,1
12,2,CS,With_Deviant,No_Concurrent_Articulation,6,3,1,4,2,7,5,8,6,3,1,4,2,7,5,8
12,3,CS,With_Deviant,No_Concurrent_Articulation,6,4,8,1,5,3,7,2,6,4,8,1,5,3,7,2
12,4,CS,With_Deviant,No_Concurrent_Articulation,7,5,8,3,6,2,1,4,7,5,8,3,6,2,4,1
12,5,CS,With_Deviant,No_Concurrent_Articulation,4,2,7,3,6,8,5,1,4,2,7,3,6,8,5,1
12,6,CS,With_Deviant,No_Concurrent_Articulation,8,3,7,5,1,4,2,6,8,3,7,5,1,4,2,6
12,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,5,1,4,7,8,3,6,2,5,1,4,7,3,8
12,2,CS,No_Deviant,With_Concurrent_Articulation,5,1,4,7,2,8,6,3,5,1,7,4,2,8,6,3
12,3,CS,No_Deviant,With_Concurrent_Articulation,4,2,8,6,7,3,1,5,4,2,8,6,3,7,5,1
12,4,CS,No_Deviant,With_Concurrent_Articulation,4,6,3,7,2,8,1,5,4,6,3,7,2,8,5,1
12,5,CS,No_Deviant,With_Concurrent_Articulation,6,8,4,7,1,3,2,5,6,8,4,7,1,3,5,2
12,6,CS,No_Deviant,With_Concurrent_Articulation,4,7,2,6,8,1,5,3,4,7,2,6,8,3,5,1
12,1,CS,With_Deviant,With_Concurrent_Articulation,5,1,8,4,2,6,7,3,5,8,1,4,7,2,6,3
12,2,CS,With_Deviant,With_Concurrent_Articulation,2,7,4,1,5,6,8,3,2,7,4,1,5,3,8,6
12,3,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,1,4,6,8,2,5,3,7,1,4,6,2,8
12,4,CS,With_Deviant,With_Concurrent_Articulation,6,2,8,5,3,1,4,7,6,2,8,3,5,1,4,7
12,5,CS,With_Deviant,With_Concurrent_Articulation,4,7,2,5,3,6,8,1,4,7,2,5,3,6,8,1
12,6,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,4,2,8,1,6,5,3,7,4,2,8,1,6
13,1,CS,No_Deviant,No_Concurrent_Articulation,2,8,3,6,4,1,5,7,2,8,3,6,4,1,5,7
13,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,8,5,3,6,1,7,2,4,8,5,3,6,1,7
13,3,CS,No_Deviant,No_Concurrent_Articulation,7,2,5,8,3,1,6,4,7,2,5,8,3,1,6,4
13,4,CS,No_Deviant,No_Concurrent_Articulation,2,6,4,7,5,3,1,8,2,6,4,7,3,5,1,8
13,5,CS,No_Deviant,No_Concurrent_Articulation,3,5,8,6,1,2,7,4,3,5,8,6,1,7,2,4
13,6,CS,No_Deviant,No_Concurrent_Articulation,4,2,5,3,6,8,1,7,4,2,5,3,6,8,1,7
13,1,CS,With_Deviant,No_Concurrent_Articulation,6,4,8,5,2,7,3,1,6,4,8,5,2,7,3,1
13,2,CS,With_Deviant,No_Concurrent_Articulation,6,3,1,4,2,7,5,8,6,3,1,4,2,7,5,8
13,3,CS,With_Deviant,No_Concurrent_Articulation,6,4,8,1,5,3,7,2,6,4,8,1,5,3,7,2
13,4,CS,With_Deviant,No_Concurrent_Articulation,7,5,8,3,6,2,4,1,7,5,8,3,6,2,4,1
13,5,CS,With_Deviant,No_Concurrent_Articulation,4,2,7,3,6,5,8,1,4,2,7,3,6,8,5,1
13,6,CS,With_Deviant,No_Concurrent_Articulation,8,3,7,5,1,4,2,6,8,3,7,5,1,4,2,6
13,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,5,1,0,0,3,8,6,2,5,1,4,7,3,8
13,2,CS,No_Deviant,With_Concurrent_Articulation,5,2,7,1,4,0,0,0,5,1,7,4,2,8,6,3
13,3,CS,No_Deviant,With_Concurrent_Articulation,4,2,8,6,0,0,0,0,4,2,8,6,3,7,5,1
13,4,CS,No_Deviant,With_Concurrent_Articulation,4,6,0,0,0,0,1,5,4,6,3,7,2,8,5,1
13,5,CS,No_Deviant,With_Concurrent_Articulation,6,8,4,0,0,0,0,2,6,8,4,7,1,3,5,2
13,6,CS,No_Deviant,With_Concurrent_Articulation,4,7,6,2,0,0,0,0,4,7,2,6,8,3,5,1
13,1,CS,With_Deviant,With_Concurrent_Articulation,5,8,7,1,4,0,6,3,5,8,1,4,7,2,6,3
13,2,CS,With_Deviant,With_Concurrent_Articulation,2,7,4,1,0,0,0,8,2,7,4,1,5,3,8,6
13,3,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,1,0,0,0,8,5,3,7,1,4,6,2,8
13,4,CS,With_Deviant,With_Concurrent_Articulation,6,2,8,1,0,0,0,7,6,2,8,3,5,1,4,7
13,5,CS,With_Deviant,With_Concurrent_Articulation,4,7,2,5,0,0,0,1,4,7,2,5,3,6,8,1
13,6,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,4,0,0,6,1,5,3,7,4,2,8,1,6
14,1,CS,No_Deviant,No_Concurrent_Articulation,2,8,5,6,1,0,0,0,2,8,3,6,4,1,5,7
14,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,5,8,0,0,0,0,2,4,8,5,3,6,1,7
14,3,CS,No_Deviant,No_Concurrent_Articulation,7,2,5,8,3,0,0,4,7,2,5,8,3,1,6,4
14,4,CS,No_Deviant,No_Concurrent_Articulation,2,6,4,5,7,3,8,1,2,6,4,7,3,5,1,8
14,5,CS,No_Deviant,No_Concurrent_Articulation,3,5,6,8,1,7,0,0,3,5,8,6,1,7,2,4
14,6,CS,No_Deviant,No_Concurrent_Articulation,4,2,5,3,0,0,0,0,4,2,5,3,6,8,1,7
14,1,CS,With_Deviant,No_Concurrent_Articulation,6,4,5,7,8,0,0,0,6,4,8,5,2,7,3,1
14,2,CS,With_Deviant,No_Concurrent_Articulation,6,3,1,5,0,0,0,2,6,3,1,4,2,7,5,8
14,3,CS,With_Deviant,No_Concurrent_Articulation,6,4,5,3,8,0,0,1,6,4,8,1,5,3,7,2
14,4,CS,With_Deviant,No_Concurrent_Articulation,2,7,5,3,0,0,0,0,7,5,8,3,6,2,4,1
14,5,CS,With_Deviant,No_Concurrent_Articulation,4,2,7,3,6,8,5,1,4,2,7,3,6,8,5,1
14,6,CS,With_Deviant,No_Concurrent_Articulation,8,3,5,7,2,1,4,6,8,3,7,5,1,4,2,6
14,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,0,0,0,0,0,8,6,2,5,1,4,7,3,8
14,2,CS,No_Deviant,With_Concurrent_Articulation,5,1,7,0,0,0,0,3,5,1,7,4,2,8,6,3
14,3,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,0,0,0,0,1,4,2,8,6,3,7,5,1
14,4,CS,No_Deviant,With_Concurrent_Articulation,4,6,0,0,0,0,0,0,4,6,3,7,2,8,5,1
14,5,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,0,0,0,0,2,6,8,4,7,1,3,5,2
14,6,CS,No_Deviant,With_Concurrent_Articulation,4,7,0,0,0,0,0,1,4,7,2,6,8,3,5,1
14,1,CS,With_Deviant,With_Concurrent_Articulation,5,8,0,0,0,0,0,3,5,8,1,4,7,2,6,3
14,2,CS,With_Deviant,With_Concurrent_Articulation,2,7,1,4,0,0,0,0,2,7,4,1,5,3,8,6
14,3,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,1,0,0,0,0,5,3,7,1,4,6,2,8
14,4,CS,With_Deviant,With_Concurrent_Articulation,0,0,0,0,0,0,0,7,6,2,8,3,5,1,4,7
14,5,CS,With_Deviant,With_Concurrent_Articulation,4,7,2,0,0,0,0,1,4,7,2,5,3,6,8,1
14,6,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,1,4,0,0,0,5,3,7,4,2,8,1,6
15,1,CS,No_Deviant,No_Concurrent_Articulation,6,2,5,1,4,7,3,8,6,2,5,1,4,7,3,8
15,2,CS,No_Deviant,No_Concurrent_Articulation,5,1,7,4,2,8,6,3,5,1,7,4,2,8,6,3
15,3,CS,No_Deviant,No_Concurrent_Articulation,4,2,8,6,3,7,5,1,4,2,8,6,3,7,5,1
15,4,CS,No_Deviant,No_Concurrent_Articulation,4,6,3,7,2,8,5,1,4,6,3,7,2,8,5,1
15,5,CS,No_Deviant,No_Concurrent_Articulation,6,8,4,7,1,3,5,2,6,8,4,7,1,3,5,2
15,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,8,3,5,1,4,7,2,6,8,3,5,1
15,1,CS,With_Deviant,No_Concurrent_Articulation,5,8,1,4,7,2,6,3,5,8,1,4,7,2,6,3
15,2,CS,With_Deviant,No_Concurrent_Articulation,2,7,4,1,5,3,8,6,2,7,4,1,5,3,8,6
15,3,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,1,4,6,2,8,5,3,7,1,4,6,2,8
15,4,CS,With_Deviant,No_Concurrent_Articulation,6,2,8,3,5,1,4,7,6,2,8,3,5,1,4,7
15,5,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,5,3,6,8,1,4,7,2,5,3,6,8,1
15,6,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,4,2,8,1,6,5,3,7,4,2,8,1,6
15,1,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,0,1,6,5,8,6,2,5,1,4,7,3,8
15,2,CS,No_Deviant,With_Concurrent_Articulation,0,0,3,6,1,8,3,5,5,1,7,4,2,8,6,3
15,3,CS,No_Deviant,With_Concurrent_Articulation,2,4,6,8,1,5,3,7,4,2,8,6,3,7,5,1
15,4,CS,No_Deviant,With_Concurrent_Articulation,3,5,8,6,1,7,4,2,4,6,3,7,2,8,5,1
15,5,CS,No_Deviant,With_Concurrent_Articulation,3,6,0,0,0,5,2,7,6,8,4,7,1,3,5,2
15,6,CS,No_Deviant,With_Concurrent_Articulation,5,3,8,2,6,4,7,1,4,7,2,6,8,3,5,1
15,1,CS,With_Deviant,With_Concurrent_Articulation,5,3,8,1,7,4,2,6,5,8,1,4,7,2,6,3
15,2,CS,With_Deviant,With_Concurrent_Articulation,8,0,0,0,1,7,3,5,2,7,4,1,5,3,8,6
15,3,CS,With_Deviant,With_Concurrent_Articulation,5,2,0,0,0,4,1,6,5,3,7,1,4,6,2,8
15,4,CS,With_Deviant,With_Concurrent_Articulation,8,3,6,4,7,2,1,5,6,2,8,3,5,1,4,7
15,5,CS,With_Deviant,With_Concurrent_Articulation,2,5,1,7,4,6,3,8,4,7,2,5,3,6,8,1
15,6,CS,With_Deviant,With_Concurrent_Articulation,4,8,0,0,0,0,3,7,5,3,7,4,2,8,1,6
16,1,CS,No_Deviant,No_Concurrent_Articulation,6,2,5,7,4,6,2,8,6,2,5,1,4,7,3,8
16,2,CS,No_Deviant,No_Concurrent_Articulation,5,2,7,1,4,2,6,3,5,1,7,4,2,8,6,3
16,3,CS,No_Deviant,No_Concurrent_Articulation,4,2,3,6,8,2,4,1,4,2,8,6,3,7,5,1
16,4,CS,No_Deviant,No_Concurrent_Articulation,4,6,3,7,2,8,5,1,4,6,3,7,2,8,5,1
16,5,CS,No_Deviant,No_Concurrent_Articulation,6,2,4,7,1,3,5,2,6,8,4,7,1,3,5,2
16,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,8,3,5,1,4,7,2,6,8,3,5,1
16,1,CS,With_Deviant,No_Concurrent_Articulation,5,7,1,4,6,2,6,3,5,8,1,4,7,2,6,3
16,2,CS,With_Deviant,No_Concurrent_Articulation,2,7,4,1,6,3,2,6,2,7,4,1,5,3,8,6
16,3,CS,With_Deviant,No_Concurrent_Articulation,4,3,6,2,7,1,4,8,5,3,7,1,4,6,2,8
16,4,CS,With_Deviant,No_Concurrent_Articulation,6,2,4,3,8,2,5,1,6,2,8,3,5,1,4,7
16,5,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,5,3,6,8,1,4,7,2,5,3,6,8,1
16,6,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,4,2,8,1,6,5,3,7,4,2,8,1,6
16,1,CS,No_Deviant,With_Concurrent_Articulation,2,8,3,6,1,6,5,2,2,8,3,6,4,1,5,7
16,2,CS,No_Deviant,With_Concurrent_Articulation,2,4,8,5,0,0,1,7,2,4,8,5,3,6,1,7
16,3,CS,No_Deviant,With_Concurrent_Articulation,7,2,5,3,0,0,6,4,7,2,5,8,3,1,6,4
16,4,CS,No_Deviant,With_Concurrent_Articulation,2,6,4,7,0,0,1,8,2,6,4,7,3,5,1,8
16,5,CS,No_Deviant,With_Concurrent_Articulation,3,5,8,6,0,0,2,5,3,5,8,6,1,7,2,4
16,6,CS,No_Deviant,With_Concurrent_Articulation,4,2,5,3,0,0,1,7,4,2,5,3,6,8,1,7
16,1,CS,With_Deviant,With_Concurrent_Articulation,6,4,8,5,0,0,0,0,6,4,8,5,2,7,3,1
16,2,CS,With_Deviant,With_Concurrent_Articulation,6,3,1,4,0,0,5,2,6,3,1,4,2,7,5,8
16,3,CS,With_Deviant,With_Concurrent_Articulation,1,6,4,0,0,0,0,0,6,4,8,1,5,3,7,2
16,4,CS,With_Deviant,With_Concurrent_Articulation,7,5,8,3,0,0,4,1,7,5,8,3,6,2,4,1
16,5,CS,With_Deviant,With_Concurrent_Articulation,4,2,7,3,0,0,0,1,4,2,7,3,6,8,5,1
16,6,CS,With_Deviant,With_Concurrent_Articulation,8,3,7,5,0,0,0,6,8,3,7,5,1,4,2,6
17,1,CS,No_Deviant,No_Concurrent_Articulation,6,2,5,1,4,7,3,8,6,2,5,1,4,7,3,8
17,2,CS,No_Deviant,No_Concurrent_Articulation,5,1,7,4,2,8,6,0,5,1,7,4,2,8,6,3
17,3,CS,No_Deviant,No_Concurrent_Articulation,4,2,8,6,3,7,5,0,4,2,8,6,3,7,5,1
17,4,CS,No_Deviant,No_Concurrent_Articulation,4,6,3,7,2,8,5,1,4,6,3,7,2,8,5,1
17,5,CS,No_Deviant,No_Concurrent_Articulation,6,8,4,7,1,3,5,2,6,8,4,7,1,3,5,2
17,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,8,3,5,1,4,7,2,6,8,3,5,1
17,1,CS,With_Deviant,No_Concurrent_Articulation,5,8,1,4,7,2,6,0,5,8,1,4,7,2,6,3
17,2,CS,With_Deviant,No_Concurrent_Articulation,2,7,4,1,5,3,8,6,2,7,4,1,5,3,8,6
17,3,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,1,4,6,2,8,5,3,7,1,4,6,2,8
17,4,CS,With_Deviant,No_Concurrent_Articulation,6,2,8,3,5,1,4,7,6,2,8,3,5,1,4,7
17,5,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,5,3,6,8,1,4,7,2,5,3,6,8,1
17,6,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,4,2,8,6,1,5,3,7,4,2,8,1,6
17,1,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,6,4,1,0,7,2,8,3,6,4,1,5,7
17,2,CS,No_Deviant,With_Concurrent_Articulation,2,8,4,5,0,0,0,3,2,4,8,5,3,6,1,7
17,3,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,8,3,1,6,4,7,2,5,8,3,1,6,4
17,4,CS,No_Deviant,With_Concurrent_Articulation,7,6,4,0,0,0,1,3,2,6,4,7,3,5,1,8
17,5,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,6,1,7,2,4,3,5,8,6,1,7,2,4
17,6,CS,No_Deviant,With_Concurrent_Articulation,4,2,5,0,0,0,1,7,4,2,5,3,6,8,1,7
17,1,CS,With_Deviant,With_Concurrent_Articulation,0,4,8,0,0,0,0,0,6,4,8,5,2,7,3,1
17,2,CS,With_Deviant,With_Concurrent_Articulation,0,0,0,0,0,0,5,8,6,3,1,4,2,7,5,8
17,3,CS,With_Deviant,With_Concurrent_Articulation,6,0,0,1,5,3,7,2,6,4,8,1,5,3,7,2
17,4,CS,With_Deviant,With_Concurrent_Articulation,7,5,2,3,6,8,4,1,7,5,8,3,6,2,4,1
17,5,CS,With_Deviant,With_Concurrent_Articulation,3,2,7,0,0,0,5,1,4,2,7,3,6,8,5,1
17,6,CS,With_Deviant,With_Concurrent_Articulation,8,3,0,0,0,0,0,0,8,3,7,5,1,4,2,6
18,1,CS,No_Deviant,No_Concurrent_Articulation,6,2,4,7,3,1,5,8,6,2,5,1,4,7,3,8
18,2,CS,No_Deviant,No_Concurrent_Articulation,5,1,7,4,0,6,0,8,5,1,7,4,2,8,6,3
18,3,CS,No_Deviant,No_Concurrent_Articulation,4,2,8,6,3,7,5,1,4,2,8,6,3,7,5,1
18,4,CS,No_Deviant,No_Concurrent_Articulation,4,3,6,7,2,0,0,0,4,6,3,7,2,8,5,1
18,5,CS,No_Deviant,No_Concurrent_Articulation,6,8,4,1,7,3,5,2,6,8,4,7,1,3,5,2
18,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,8,3,0,0,4,7,2,6,8,3,5,1
18,1,CS,With_Deviant,No_Concurrent_Articulation,0,8,1,4,7,2,0,3,5,8,1,4,7,2,6,3
18,2,CS,With_Deviant,No_Concurrent_Articulation,0,0,0,0,5,1,8,3,2,7,4,1,5,3,8,6
18,3,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,1,4,6,2,8,5,3,7,1,4,6,2,8
18,4,CS,With_Deviant,No_Concurrent_Articulation,6,2,8,3,5,0,0,7,6,2,8,3,5,1,4,7
18,5,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,5,0,0,8,1,4,7,2,5,3,6,8,1
18,6,CS,With_Deviant,No_Concurrent_Articulation,5,3,7,4,2,0,6,0,5,3,7,4,2,8,1,6
18,1,CS,No_Deviant,With_Concurrent_Articulation,2,6,0,8,4,0,7,5,2,8,3,6,4,1,5,7
18,2,CS,No_Deviant,With_Concurrent_Articulation,2,4,8,5,3,6,1,7,2,4,8,5,3,6,1,7
18,3,CS,No_Deviant,With_Concurrent_Articulation,7,3,4,5,2,0,8,0,7,2,5,8,3,1,6,4
18,4,CS,No_Deviant,With_Concurrent_Articulation,2,6,4,7,0,0,0,8,2,6,4,7,3,5,1,8
18,5,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,6,1,4,7,2,3,5,8,6,1,7,2,4
18,6,CS,No_Deviant,With_Concurrent_Articulation,4,2,5,3,0,0,0,7,4,2,5,3,6,8,1,7
18,1,CS,With_Deviant,With_Concurrent_Articulation,6,2,8,0,0,0,3,1,6,4,8,5,2,7,3,1
18,2,CS,With_Deviant,With_Concurrent_Articulation,6,3,1,2,0,0,0,5,6,3,1,4,2,7,5,8
18,3,CS,With_Deviant,With_Concurrent_Articulation,6,2,8,0,0,0,0,3,6,4,8,1,5,3,7,2
18,4,CS,With_Deviant,With_Concurrent_Articulation,7,0,0,0,0,8,6,1,7,5,8,3,6,2,4,1
18,5,CS,With_Deviant,With_Concurrent_Articulation,4,2,0,0,6,8,0,1,4,2,7,3,6,8,5,1
18,6,CS,With_Deviant,With_Concurrent_Articulation,8,0,0,0,0,4,2,6,8,3,7,5,1,4,2,6
19,1,CS,No_Deviant,No_Concurrent_Articulation,2,8,3,6,4,1,5,7,2,8,3,6,4,1,5,7
19,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,5,8,3,6,1,7,2,4,8,5,3,6,1,7
19,3,CS,No_Deviant,No_Concurrent_Articulation,7,2,5,8,3,1,6,4,7,2,5,8,3,1,6,4
19,4,CS,No_Deviant,No_Concurrent_Articulation,2,6,4,7,3,5,1,8,2,6,4,7,3,5,1,8
19,5,CS,No_Deviant,No_Concurrent_Articulation,3,5,8,6,1,7,2,4,3,5,8,6,1,7,2,4
19,6,CS,No_Deviant,No_Concurrent_Articulation,4,2,5,3,6,1,8,7,4,2,5,3,6,8,1,7
19,1,CS,With_Deviant,No_Concurrent_Articulation,6,4,8,5,2,7,0,0,6,4,8,5,2,7,3,1
19,2,CS,With_Deviant,No_Concurrent_Articulation,6,4,1,3,7,2,5,8,6,3,1,4,2,7,5,8
19,3,CS,With_Deviant,No_Concurrent_Articulation,6,4,8,1,5,3,7,2,6,4,8,1,5,3,7,2
19,4,CS,With_Deviant,No_Concurrent_Articulation,7,5,8,3,1,4,2,6,7,5,8,3,6,2,4,1
19,5,CS,With_Deviant,No_Concurrent_Articulation,4,2,7,3,6,0,0,1,4,2,7,3,6,8,5,1
19,6,CS,With_Deviant,No_Concurrent_Articulation,8,3,5,7,1,4,2,1,8,3,7,5,1,4,2,6
19,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,5,1,8,7,3,4,6,2,5,1,4,7,3,8
19,2,CS,No_Deviant,With_Concurrent_Articulation,5,1,7,4,0,0,0,3,5,1,7,4,2,8,6,3
19,3,CS,No_Deviant,With_Concurrent_Articulation,4,6,2,8,3,7,5,1,4,2,8,6,3,7,5,1
19,4,CS,No_Deviant,With_Concurrent_Articulation,4,6,3,7,2,8,5,1,4,6,3,7,2,8,5,1
19,5,CS,No_Deviant,With_Concurrent_Articulation,0,0,0,0,1,3,5,2,6,8,4,7,1,3,5,2
19,6,CS,No_Deviant,With_Concurrent_Articulation,4,7,6,2,0,0,0,1,4,7,2,6,8,3,5,1
19,1,CS,With_Deviant,With_Concurrent_Articulation,5,8,0,0,0,0,6,3,5,8,1,4,7,2,6,3
19,2,CS,With_Deviant,With_Concurrent_Articulation,2,7,4,1,0,5,0,6,2,7,4,1,5,3,8,6
19,3,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,1,4,6,2,8,5,3,7,1,4,6,2,8
19,4,CS,With_Deviant,With_Concurrent_Articulation,6,2,8,0,0,0,0,7,6,2,8,3,5,1,4,7
19,5,CS,With_Deviant,With_Concurrent_Articulation,4,7,5,2,0,0,0,6,4,7,2,5,3,6,8,1
19,6,CS,With_Deviant,With_Concurrent_Articulation,5,3,7,4,0,0,0,6,5,3,7,4,2,8,1,6
20,1,CS,No_Deviant,No_Concurrent_Articulation,2,8,3,6,4,1,5,7,2,8,3,6,4,1,5,7
20,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,8,5,6,3,7,1,2,4,8,5,3,6,1,7
20,3,CS,No_Deviant,No_Concurrent_Articulation,7,2,5,8,3,1,6,4,7,2,5,8,3,1,6,4
